lm_prompt,task_inputs,references,lm_output_original,exact_match_original,lm_output_finetuned,exact_match_finetuned
"正しい答えは何でしょう？

0.「ピアノ」
1.「オーボエ」
2.「あわび」
3.「ステージ」
4.「燕尾」
問題：口を使わない楽器は？
回答：「ピアノ」

0.「太郎」
1.「ネバダ」
2.「ニューメキシコ州」
3.「国」
4.「二郎」
問題：この中で正当な外交の主体が存在するのは？
回答：「国」

0.「魚」
1.「人魚」
2.「釣り人」
3.「トライポッド」
4.「河川敷」
問題：長い竿に仕掛けをつけて海や川の生き物を捉えることをしている人のことをなんと呼ぶ？
回答：「","{'q_id': 9986, 'question': '長い竿に仕掛けをつけて海や川の生き物を捉えることをしている人のことをなんと呼ぶ？', 'choice0': '魚', 'choice1': '人魚', 'choice2': '釣り人', 'choice3': 'トライポッド', 'choice4': '河川敷', 'label': 2}",['釣り人'],釣り人,True,釣り人,True
"正しい答えは何でしょう？

0.「届け物」
1.「頂き物」
2.「景品」
3.「歯ブラシ」
4.「自動車」
問題：商店街などのクジで当たる商品を一般的になんと言う？
回答：「景品」

0.「世界地図」
1.「短剣」
2.「メルカトル図法」
3.「航空写真」
4.「インターネット」
問題：全ての国が見れるマップは？
回答：「世界地図」

0.「砂漠」
1.「モロッコ」
2.「エジプト」
3.「トルコ」
4.「マリ」
問題：アフリカにある壁画や神殿で有名な国は？
回答：「","{'q_id': 9987, 'question': 'アフリカにある壁画や神殿で有名な国は？', 'choice0': '砂漠', 'choice1': 'モロッコ', 'choice2': 'エジプト', 'choice3': 'トルコ', 'choice4': 'マリ', 'label': 2}",['エジプト'],エジプト,True,エジプト,True
"正しい答えは何でしょう？

0.「神奈川県」
1.「ライダー」
2.「ハンドバッグ」
3.「デスク」
4.「玄関先」
問題：会社で仕事をするために着席するものは？
回答：「デスク」

0.「詩」
1.「小説」
2.「直感」
3.「占い」
4.「辞書」
問題：言葉の意味を調べる時は？
回答：「辞書」

0.「内政干渉」
1.「外交交渉」
2.「仲直り」
3.「シルクロード」
4.「ケンカ」
問題：介入すること？
回答：「","{'q_id': 9988, 'question': '介入すること？', 'choice0': '内政干渉', 'choice1': '外交交渉', 'choice2': '仲直り', 'choice3': 'シルクロード', 'choice4': 'ケンカ', 'label': 0}",['内政干渉'],内政干渉,True,内政干渉,True
"正しい答えは何でしょう？

0.「両耳」
1.「両目」
2.「両隣」
3.「両足」
4.「両腕」
問題：両肩から出ているものはなんでしょう？
回答：「両腕」

0.「操舵輪」
1.「計器盤」
2.「ブレーキ」
3.「クラッチ」
4.「燃料」
問題：様々な測定値が表された盤面のことをなんという？
回答：「計器盤」

0.「国旗」
1.「月」
2.「太陽」
3.「木星」
4.「国家」
問題：地球はこの周りを回っています。これは何？
回答：「","{'q_id': 9989, 'question': '地球はこの周りを回っています。これは何？', 'choice0': '国旗', 'choice1': '月', 'choice2': '太陽', 'choice3': '木星', 'choice4': '国家', 'label': 2}",['太陽'],月,False,太陽,True
"正しい答えは何でしょう？

0.「グラス」
1.「ボール」
2.「お水」
3.「風」
4.「雨」
問題：野球やサッカーで必ず使うものは？
回答：「ボール」

0.「洋梨」
1.「人間」
2.「鳥」
3.「虫」
4.「米」
問題：ラ・フランスは何の果物？
回答：「洋梨」

0.「ファミリー」
1.「ラ・マン」
2.「ライバル」
3.「ワイン」
4.「フレンズ」
問題：親しいともだちは？
回答：「","{'q_id': 9990, 'question': '親しいともだちは？', 'choice0': 'ファミリー', 'choice1': 'ラ・マン', 'choice2': 'ライバル', 'choice3': 'ワイン', 'choice4': 'フレンズ', 'label': 4}",['フレンズ'],ファミリー,False,ファミリー,False
"正しい答えは何でしょう？

0.「支那薄色海豚」
1.「海岸」
2.「国境」
3.「東支那海」
4.「支那蕎麦」
問題：動物なのは？
回答：「支那薄色海豚」

0.「異世界転生」
1.「お金」
2.「死亡フラグ」
3.「儲け」
4.「一攫千金」
問題：一時に莫大な利益を得るのは？
回答：「一攫千金」

0.「ウイルス」
1.「水」
2.「配管」
3.「菌」
4.「胞子」
問題：カビの元になるのは？
回答：「","{'q_id': 9991, 'question': 'カビの元になるのは？', 'choice0': 'ウイルス', 'choice1': '水', 'choice2': '配管', 'choice3': '菌', 'choice4': '胞子', 'label': 3}",['菌'],胞子,False,胞子,False
"正しい答えは何でしょう？

0.「ゴミ箱」
1.「鍋釜」
2.「イス」
3.「茶碗」
4.「湯呑み」
問題：物を煮たり茹でたり？
回答：「鍋釜」

0.「胸乳」
1.「胸当て」
2.「胸を撫で下ろす」
3.「起きる」
4.「寝る」
問題：安心した様子は？
回答：「胸を撫で下ろす」

0.「シティ」
1.「市内」
2.「郷」
3.「身内」
4.「近所」
問題：町の中を表す言い方は？
回答：「","{'q_id': 9992, 'question': '町の中を表す言い方は？', 'choice0': 'シティ', 'choice1': '市内', 'choice2': '郷', 'choice3': '身内', 'choice4': '近所', 'label': 1}",['市内'],市内,True,郷,False
"正しい答えは何でしょう？

0.「また」
1.「そして」
2.「何か」
3.「何も」
4.「何時」
問題：じかんなのは？
回答：「何時」

0.「捨てる」
1.「持ち上げる」
2.「投げる」
3.「煎る」
4.「補助」
問題：荷物などの場所を移動させるために行うことといえば？
回答：「持ち上げる」

0.「あんこ」
1.「高カロリー」
2.「皿」
3.「甘いもの」
4.「氷」
問題：ぜんざいの材料は？
回答：「","{'q_id': 9993, 'question': 'ぜんざいの材料は？', 'choice0': 'あんこ', 'choice1': '高カロリー', 'choice2': '皿', 'choice3': '甘いもの', 'choice4': '氷', 'label': 0}",['あんこ'],皿,False,皿,False
"正しい答えは何でしょう？

0.「習得」
1.「自負」
2.「自慢話」
3.「目標」
4.「失敗談」
問題：年初めなどに決めるものは？
回答：「目標」

0.「 川」
1.「石ころ」
2.「ダニ」
3.「山」
4.「野原」
問題：平らなところで広々としたところは?
回答：「野原」

0.「飛行機」
1.「壺」
2.「板張り」
3.「神社」
4.「柵」
問題：床の構造は？
回答：「","{'q_id': 9994, 'question': '床の構造は？', 'choice0': '飛行機', 'choice1': '壺', 'choice2': '板張り', 'choice3': '神社', 'choice4': '柵', 'label': 2}",['板張り'],壺,False,柵,False
"正しい答えは何でしょう？

0.「フォーク」
1.「調味料」
2.「食器」
3.「食器棚の中」
4.「料理」
問題：中華フランスと言えば？
回答：「料理」

0.「手術室」
1.「スペースシャトル」
2.「自動車」
3.「旅客機」
4.「研究室」
問題：コロンビア、チャレンジャー、ディスカバリー、アトランティス、エンデバー、何の名前？
回答：「スペースシャトル」

0.「文字を入力する」
1.「メールする」
2.「創作する」
3.「インターネット」
4.「検証する」
問題：メールですることは？
回答：「","{'q_id': 9995, 'question': 'メールですることは？', 'choice0': '文字を入力する', 'choice1': 'メールする', 'choice2': '創作する', 'choice3': 'インターネット', 'choice4': '検証する', 'label': 0}",['文字を入力する'],メールする,False,メールする,False
"正しい答えは何でしょう？

0.「台」
1.「マット」
2.「ポテトチップス」
3.「クッキー」
4.「チョコ」
問題：袋に入っているスナック菓子でみんなが大好きなお菓子は？
回答：「ポテトチップス」

0.「床」
1.「アパート」
2.「屋根」
3.「台所」
4.「壁」
問題：建物などの内側、外側まわりにあるものは？
回答：「壁」

0.「図書館」
1.「学校」
2.「辞書」
3.「児童館」
4.「勉強」
問題：言葉を調べるものは？
回答：「","{'q_id': 9996, 'question': '言葉を調べるものは？', 'choice0': '図書館', 'choice1': '学校', 'choice2': '辞書', 'choice3': '児童館', 'choice4': '勉強', 'label': 2}",['辞書'],辞書,True,図書館,False
"正しい答えは何でしょう？

0.「チュムンジン」
1.「朝鮮」
2.「済州」
3.「モルディブ」
4.「シンガポール」
問題：人参が有名な韓国がある半島名は？
回答：「朝鮮」

0.「銀河」
1.「牧場」
2.「水槽」
3.「太陽」
4.「惑星」
問題：星が集まってできるのは？
回答：「銀河」

0.「浮き輪」
1.「プラスチック製」
2.「アシヒレ」
3.「ボード版」
4.「飛行機」
問題：泳ぐ際にまだ未熟な人が使用するのは？
回答：「","{'q_id': 9997, 'question': '泳ぐ際にまだ未熟な人が使用するのは？', 'choice0': '浮き輪', 'choice1': 'プラスチック製', 'choice2': 'アシヒレ', 'choice3': 'ボード版', 'choice4': '飛行機', 'label': 0}",['浮き輪'],アシヒレ,False,プラスチック製,False
"正しい答えは何でしょう？

0.「大阪城」
1.「たこ焼き」
2.「そーめん」
3.「冷や麦」
4.「ダイハツ」
問題：大阪名物の食べ物は？
回答：「たこ焼き」

0.「ヘルメット」
1.「ブラシ」
2.「ラケット」
3.「水差し」
4.「グローブ」
問題：テニスやバトミントンで使うものは？
回答：「ラケット」

0.「モーテル」
1.「滝」
2.「風呂」
3.「市内」
4.「しゃもじ」
問題：水が勢いよく落ちているのは？
回答：「","{'q_id': 9998, 'question': '水が勢いよく落ちているのは？', 'choice0': 'モーテル', 'choice1': '滝', 'choice2': '風呂', 'choice3': '市内', 'choice4': 'しゃもじ', 'label': 1}",['滝'],滝,True,滝,True
"正しい答えは何でしょう？

0.「パソコン」
1.「テレビ」
2.「付箋」
3.「鉛筆」
4.「ボールペン」
問題：薄い紙なのは？
回答：「付箋」

0.「ギター」
1.「タンバリン」
2.「ピアノ」
3.「シンバル」
4.「クラリネット」
問題：弦のある楽器は？
回答：「ギター」

0.「観客席」
1.「バンガロー」
2.「バスケット」
3.「コテージ」
4.「プール」
問題：水泳をするところは？
回答：「","{'q_id': 9999, 'question': '水泳をするところは？', 'choice0': '観客席', 'choice1': 'バンガロー', 'choice2': 'バスケット', 'choice3': 'コテージ', 'choice4': 'プール', 'label': 4}",['プール'],バスケット,False,バスケット,False
"正しい答えは何でしょう？

0.「鼻」
1.「目」
2.「言葉」
3.「口」
4.「電話」
問題：顔についていてものを食べるところは？
回答：「口」

0.「北海道」
1.「渋谷」
2.「多摩川」
3.「沖縄」
4.「群馬県」
問題：東京のスクランブル交差点で有名なところは？
回答：「渋谷」

0.「飼料」
1.「文具」
2.「図書」
3.「資料」
4.「タイル」
問題：書籍を表す単語はどれ？
回答：「","{'q_id': 10000, 'question': '書籍を表す単語はどれ？', 'choice0': '飼料', 'choice1': '文具', 'choice2': '図書', 'choice3': '資料', 'choice4': 'タイル', 'label': 2}",['図書'],図書,True,図書,True
"正しい答えは何でしょう？

0.「押入れ」
1.「鏡」
2.「絨毯」
3.「ハウス」
4.「ベランダ」
問題：家の中にある、さまざまな物を入れるスペースのことを何という？
回答：「押入れ」

0.「社債」
1.「会社」
2.「電化製品」
3.「会館」
4.「日本企業」
問題：一般的にサラリーマンが通勤するのは？
回答：「会社」

0.「メトロ」
1.「大阪」
2.「京都」
3.「汚物」
4.「埃」
問題：この中で誰しもが一番嫌いな物はどれか？
回答：「","{'q_id': 10001, 'question': 'この中で誰しもが一番嫌いな物はどれか？', 'choice0': 'メトロ', 'choice1': '大阪', 'choice2': '京都', 'choice3': '汚物', 'choice4': '埃', 'label': 3}",['汚物'],埃,False,埃,False
"正しい答えは何でしょう？

0.「整備工場」
1.「テラス」
2.「ガレージ」
3.「車庫」
4.「工具箱」
問題：自動車を整備しメンテナンスや修理、車検が業務内容の工場を何と言うでしょう？
回答：「整備工場」

0.「空」
1.「大地」
2.「南極」
3.「冬」
4.「店」
問題：木はどこから生える？
回答：「大地」

0.「国賓」
1.「倉庫」
2.「砂塵」
3.「民衆」
4.「首長」
問題：一般の人々はどれ？
回答：「","{'q_id': 10002, 'question': '一般の人々はどれ？', 'choice0': '国賓', 'choice1': '倉庫', 'choice2': '砂塵', 'choice3': '民衆', 'choice4': '首長', 'label': 3}",['民衆'],民衆,True,民衆,True
