lm_prompt,references,lm_output_original,char_f1_original,exact_match_original,lm_output_finetuned,char_f1_finetuned,exact_match_finetuned
1870年にスタンダード石油会社を設立し、「石油王」と呼ばれたアメリカの実業家は誰?答えは「,"['ロックフェラー', 'ジョン・ロックフェラー']",アメリカの財産産業の最も重要な人物である,0.0,False,オリバー・ワイルド,0.13,False
野球で、同じ日に同じ対戦カードの試合を2試合行うことを英語で何という?答えは「,['ダブルヘッダー'],doubleheader,0.0,False,duel,0.0,False
ゴリラが両手で胸をドンドンと叩く動作を何という?答えは「,['ドラミング'],サイコパス,0.0,False,怒り,0.0,False
東京六大学で、名前に元号がついているのは明治大学とどこ?答えは「,['慶應義塾大学'],明治大学東京,0.33,False,東京大学,0.4,False
トイレを意味する「WC」。「W」は「ウォーター」ですが、「C」は何の略?答えは「,"['クローゼット', 'Closet']",C,0.29,False,シャワー,0.2,False
世界陸上などのスポーツイベントで目にする、記録に関する略記号で、「SB」は「シーズンベスト」のことですが、「PB」は何のこと?答えは「,"['パーソナルベスト', 'Personal Best', 'personal-best']",PB,0.29,False,プラスベスト,0.43,False
ソウルオリンピックの「ホドリ」、平昌オリンピックの「スホラン」は、いずれも何の動物をモチーフにしたマスコット?答えは「,['トラ'],マウスコット,0.25,False,オリンピックマッサージ,0.0,False
1930年の第1回サッカーワールドカップで開催国となり、大会でも優勝し、初代王者になった国はどこ?答えは「,['ウルグアイ'],フランスです,0.0,False,イングランド,0.18,False
19世紀から20世紀にかけて活躍したスペインの音楽家で、バイオリンの名手・サラサーテとチェロの名手・カザルスといえば共通するファーストネームは何?答えは「,['パブロ'],アンティオン,0.0,False,チェロ,0.33,False
その街並みから「南米のパリ」とも称される、アルゼンチンの首都はどこ?答えは「,['ブエノスアイレス'],バリエーション,0.13,False,バルハン,0.0,False
「京都三大祭」と呼ばれる祭りの中で1年で最初に開催される、平安朝の優雅な古典行列でおなじみの祭礼は何?答えは「,['葵祭'],祭のお祭,0.33,False,冬の祭,0.4,False
薩摩藩出身の武士のことで、現在では鹿児島県の男性を指す漢字4文字の言葉は何?答えは「,['薩摩隼人'],寛,0.0,False,彼,0.0,False
先住民族の名に由来する、キューバやジャマイカが浮かぶ、中南米と西インド諸島に囲まれた大西洋の海はどこ?答えは「,['カリブ海'],南海,0.33,False,西洋,0.0,False
以前の失敗にこりて必要以上の用心をすることを、「あつものにこりて何を吹く」という?答えは「,['なます'],あつものにこりて何を吹く,0.0,False,あなたの家の窓があなたの家の窓があなたの家の窓があな,0.07,False
アルデバランをα星とする星座は牡牛座ですが、アルデラミンをα星とする星座は何座?答えは「,['ケフェウス座'],12,0.0,False,牡牛座,0.22,False
天気図で、2つの高気圧に挟まれた、気圧の低い部分のことを「気圧の何」という?答えは「,"['気圧の谷', '谷']",低い,0.0,False,低気圧,0.5700000000000001,False
競走馬の「サラブレッドの三大始祖」と呼ばれる3頭の馬は、ダーレーアラビアン、ゴドルフィンアラビアンと何?答えは「,['バイアリーターク'],アラビアン,0.15,False,アラビアン,0.15,False
毎年7月に「北海へそ祭り」が行われる、ラベンダー畑で有名な北海道の都市はどこ?答えは「,"['富良野市', '富良野']",札幌,0.0,False,北海道の都市の名前は、ラベンダー畑での有名な祭りの名前で,0.06,False
消費者の心理のプロセスを表す言葉「AIDMA」。この言葉が指す5つのプロセスとは、Attention、Interest、Desire、Memoryと何?答えは「,['Action'],Action,1.0,True,行動,0.0,False
「多年にわたり社会につくしてきた老人を敬愛し、長寿を祝う」と定められている、国民の祝日は何?答えは「,['敬老の日'],国民の祝日,0.44,False,老人の日,0.75,False
若者にしか聞こえないという17キロヘルツ前後の高周波数の音を、ある生き物にたとえて何という?答えは「,['モスキート音'],何,0.0,False,危険,0.0,False
医学用語では「鶏の眼」と書いて「鶏眼」という、足の裏などに角質が増殖することでできるふくらみは何?答えは「,"['魚の目', 'ウオノメ']",鶏の眼,0.33,False,鶏の眼,0.33,False
『記憶の固執』などの作品で知られる、シュールレアリスムを代表するスペインの画家は誰?答えは「,"['サルバドール・ダリ', 'ダリ']",エリック・マルコムス,0.18,False,アンティオプ,0.0,False
チキンライスの上にオムレツを乗せ、オムレツに切れ目を入れて開いて作るオムライスを、伊丹十三監督の映画に由来して何という?答えは「,['タンポポオムライス'],オムレツ,0.31,False,オムレツ,0.31,False
映画の主人公で、クラーク・ケントが変身するのは『スーパーマン』ですが、ブルース・ウェインが変身するのは何というヒーロー?答えは「,['バットマン'],マーク・マーティン,0.31,False,マーク・ウェイン,0.33,False
大リーグのワシントン・ナショナルズが所属するのは、ナショナルリーグ、アメリカンリーグのどっち?答えは「,"['ナショナルリーグ', 'ナショナル・リーグ', 'ナ・リーグ']",アメリカンリーグ,0.5,False,アメリカンリーグ,0.5,False
日本銀行が年4回行う「全国企業短期経済観測調査」のことを、漢字4文字で通称何という?答えは「,['日銀短観'],NBS,0.0,False,企業経済観測調査,0.17,False
旅行用の手さげかばんや、丸みのある逆三角形のメガネの形の名前になっている、アメリカ東海岸の都市はどこ?答えは「,['ボストン'],シアトル,0.25,False,シアトル,0.25,False
学名を「ニッポニア・ニッポン」という、日本の特別天然記念物に指定されている鳥は何?答えは「,['トキ'],ニッポニア・ニッポン,0.0,False,ニッポニア・ニッポン,0.0,False
昔話『一寸法師』で、一寸法師が刀の代わりにしたものは何?答えは「,['針'],一寸法師の手,0.0,False,彼は彼の腕を使って、彼の腕を使って、彼の,0.0,False
インフレが急激に進み、物価の金額表示が大きくなりすぎた場合などに、通貨単位を切り下げることを、英語で何という?答えは「,['デノミネーション'],devaluation,0.0,False,ディスカバリー,0.27,False
美少年タジオに執着する作家・アシェンバッハの姿を描いた、ドイツの作家トマス・マンの代表作は?答えは「,"['ベニスに死す', 'ヴェニスに死す']",The Tiger and the Bird,0.0,False,マンハッタン,0.0,False
南米のアマゾン川に生息する魚で、ピラニアはカラシン科の魚ですが、ピラルクは何科の魚?答えは「,"['アロワナ科', 'アロワナ']",カラシン科,0.2,False,ピラニア,0.25,False
英語で「膝の上」という意味があるパソコンの種類は何?答えは「,['ラップトップ'],ウェブカメラ,0.17,False,デスクトップコンピューター,0.32,False
中国では「タイコノート」、ロシアでは「コスモノート」、アメリカでは「アストロノート」といえば、どんな職業?答えは「,['宇宙飛行士'],宇宙飛行士,1.0,True,宇宙飛行士,1.0,True
青年たちが裸で踊りながら神々をたたえた古代ギリシャの祭典に由来する、エリック・サティのピアノ曲は何?答えは「,['ジムノペディ'],エリック・サティのピアノ曲,0.11,False,アルカリ,0.0,False
エッフェル塔を嫌い、見なくてすむようにと、あえてエッフェル塔に通った、というエピソードで知られるフランスの作家は誰?答えは「,"['モーパッサン', 'アンリ・ルネ・アルベール・ギ・ド・モーパッサン', 'ギ・ド・モーパッサン']",ジャコブ・エンケル,0.15,False,ジャン・フランソワ・デ・ヴィンセント,0.12,False
童謡『赤い靴』の2番の歌詞に出てくる港町はどこ?答えは「,"['横浜', '横浜の波止場']",湯浅,0.0,False,シンガポール,0.0,False
金融機関で、大企業などを対象にした大口の業務を「ホールセールバンキング」というのに対し、個人などを対象にした小口の業務を何という?答えは「,"['リテールバンキング', 'リテール']",マイクロ・バンキング,0.56,False,ホールセール,0.4,False
